지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
119,2013-11-09,12,9.1,1,16.6,1205,7.43,,,,,3.3,7.9,320,2224,4.5,340,2325,1.9,1674,5.8,43,1154,68.8,9.5,1016.7,1027.6,14,1012.6,2215,1020.8,10.4,1.4,1000,1.18,4.82,,,,,,9.4,7.4,10.8,5.9,,,,,,,,,,,1.1,3.4,
119,2013-11-10,6.5,2.7,2322,10.9,18,1.25,,,,,.1,9.7,340,1148,6.1,320,1149,3.4,2959,-3.4,32,1627,51.3,5.1,1015.6,1022.8,2340,1013,3,1019.8,10.3,9.3,1200,1.98,12.22,,,,,,2,.9,7.9,-.1,,,,,,,,,,,3.1,,
119,2013-11-11,3.6,-1,722,9,1349,,,,,,,7.7,320,1109,4.3,340,1002,2.5,2145,-8.7,30,1120,40.5,3.2,1018.5,1025,904,1020.5,1738,1022.8,10.3,9.8,1200,1.89,11.69,,,,,,0,0,4.1,-4.1,,,,,,,,,,,2.4,,
119,2013-11-12,4.3,-.9,627,9.8,1254,,,,,,,7.4,360,1229,4.3,290,1418,2.1,1807,-7,29,1028,44.4,3.7,1017.8,1024.2,844,1020.2,1432,1022.1,10.3,9.9,1200,1.81,11.33,,,,,,0,0,3.7,-3.5,,,,,,,,,,,2.1,,
119,2013-11-13,4.2,-2.2,620,11.6,1356,,,,,,,4.1,270,1644,3.1,290,1651,.9,801,-4.3,21,1429,57.5,4.5,1019.1,1024.7,859,1022.3,1440,1023.3,10.3,8.7,1200,1.89,10.95,,,,,,2.6,0,3.8,-6.2,,,,,,,,,,,1.9,,
119,2013-11-14,6.5,1.9,46,10.8,1455,.4,,,,,0,3.9,180,1108,2.5,160,1353,1.1,987,.1,47,1046,64.1,6.2,1016.8,1023.4,119,1018.9,1553,1021.1,10.2,1.2,1400,.93,4.65,,,,,,7.5,3.3,6.2,-1.2,,,,,,,,,,,.9,4.5,
119,2013-11-15,7.7,3.9,2400,14.2,1407,1.6,,,,,4.5,5.4,270,1514,3.3,270,1521,1.2,1038,4.9,50,1354,85,8.7,1016.7,1022.1,915,1019,122,1020.9,10.2,6.6,1200,1.53,8.68,,,,,,5.6,5.1,8.3,-.6,,,,,,,,,,,1.2,,3.17
119,2013-11-16,6.9,-.3,703,13.4,1450,.42,,,,,1,9.7,290,2352,5.9,290,2357,1.2,1019,2.8,42,1528,78.3,7.5,1013.2,1021.9,159,1010.9,2343,1017.4,10.2,7.8,1200,1.64,9.39,,,,,,4.5,3.3,6.5,-3.3,,,,,,,,,,,1.5,3.6,5.33
119,2013-11-17,5.9,2.6,2359,8.7,1128,.6,,,,,2.6,11,290,1553,6.9,290,1602,3.2,2764,-1.1,34,1631,63.1,5.9,1010.1,1016.3,2110,1011.1,22,1014.3,10.1,5.3,1400,1.04,6.44,,,,,,4.4,4.4,5.7,.8,,,,,,,,,,,2.1,,
119,2013-11-18,2.4,-.6,2341,6.5,1321,.33,,,,,0,11.7,290,1256,6.2,320,1002,3.8,3250,-6,40,1354,54.4,3.9,1011.1,1016.6,245,1013.4,1631,1015.3,10.1,7.8,1300,1.94,9.71,,,,,,3.1,3.1,2.5,-2.1,,,,,,,,,,,2.4,0,
119,2013-11-19,2.3,-1,41,6.3,1241,,,,,,,10.1,270,1315,6.5,290,1323,3.4,2919,-5.1,47,1243,58.4,4.2,1013.1,1019.7,2225,1015.9,125,1017.3,10.1,5.2,1300,1.45,7.25,,,,,,5.4,5.4,2.4,-3.3,,,,,,,,,,,1.9,,
119,2013-11-20,2,-1.9,150,6.9,1429,,,,,,,9.5,270,1249,6.3,270,1251,2.1,1856,-6.7,35,1222,54.1,3.7,1017,1023.6,2352,1019.2,30,1021.3,10.1,9.2,1200,1.79,10.53,,,,,,.1,.1,1.9,-5,,,,,,,,,,,1.5,,
119,2013-11-21,2.1,-3,448,7.9,1331,,,,,,,6.3,250,1337,4,270,1345,1.3,1143,-3.4,47,1437,68,4.8,1020.2,1025.6,1026,1023.5,2,1024.5,10,5.8,1300,1.66,8.25,,,,,,1.9,1.9,2.1,-6,,,,,,,,,,,1.4,,
119,2013-11-22,3.8,-2.8,459,10.6,1347,,,,,,,5.2,290,1447,3.2,270,1506,.9,815,-.6,45,1247,74.9,6,1021.4,1027.2,932,1024.5,1448,1025.6,10,7.5,1200,1.33,7.73,,,,,,2.1,2.1,2.7,-6.3,,,,,,,,,,,1.1,,
119,2013-11-23,6.1,.2,546,13.3,1317,,,,,,,5.5,290,1412,3.7,290,1600,.9,765,2.2,39,1321,80.1,7.2,1020,1026.1,855,1022,1504,1024.3,10,7.1,1100,1.5,8.28,,,,,,2.1,.9,4.3,-3.6,,,,,,,,,,,1.2,,3
119,2013-11-24,7,1.3,620,11.3,1159,8.55,,,,,14.1,9.1,110,2100,6.1,110,2052,2.5,2132,3.4,45,1429,80.8,7.9,1009.9,1023.9,1,999.6,2247,1014.1,10,3.4,1000,1.11,4.79,,,,,,7.4,3.8,4.7,-2.4,,,,,,,,,,,.4,20.1,
119,2013-11-25,5.4,1.3,2355,11,219,14.62,,,,,7,14.3,270,539,8.4,270,507,5,4330,-.2,45,2306,68,6.4,1003.8,1017,2355,999.1,141,1008,9.9,.4,1200,.45,2.08,,,,,,7,5.6,5.4,-.5,,,,,,,,,,,2,1,
119,2013-11-26,1.6,-3.1,444,5.2,1330,2.77,,,,,2.8,8.1,340,52,4.7,320,48,1.7,1459,-2.1,45,50,78.1,5.5,1013.2,1019.3,1017,1016.3,2352,1017.5,9.9,4.1,1200,1.52,6.59,,,,,,5.4,4.6,2.4,-6,,,,,,,,,,,.2,16.8,
119,2013-11-27,-.2,-3.1,2357,4,40,6.55,,,,,18.1,10.4,340,1544,6.5,320,1609,2.4,2077,-3.4,51,1805,80.9,5,1011.7,1021.5,2329,1010.4,1324,1016,9.9,2.2,1400,.81,3.09,.6,1257,.6,1257,.6,6.5,5,2.2,-4.4,,,,,,,,,,,.9,4.1,
119,2013-11-28,-2.3,-4.8,633,.9,1409,2.83,,,,,0,8.4,320,1311,4.9,320,1453,2.2,1896,-9.8,45,1410,56.8,2.9,1016.6,1022.7,944,1019.7,1511,1021,9.9,9,1100,1.58,9.64,,,,,,2.4,2.4,.1,-6.4,,,,,,,,,,,1.5,0,
119,2013-11-29,.1,-5.4,524,6.3,1414,1.25,,,,,0,7.3,290,1528,4.4,320,1428,1.3,1144,-5.4,43,1357,68.3,4.1,1016.4,1022.2,2232,1019,1409,1020.7,9.8,9.1,1200,1.84,11.3,,,,,,1.6,1.4,.3,-7,,,,,,,,,,,1.3,,
119,2013-11-30,4.3,-2.3,127,11.9,1445,,,,,,,6,250,1508,4,250,1500,1.1,933,0,51,1444,75.4,6.2,1016.6,1022.4,217,1019.2,1420,1020.8,9.8,8.3,1200,1.74,9.82,,,,,,4.1,4.1,1.7,-5.1,,,,,,,,,,,1,,
119,2013-12-01,3.1,-1.6,2354,9.2,1346,,,,,,,5.7,270,1259,3.9,250,1308,1.2,1074,-.5,42,1350,79.8,6,1017.4,1023.1,2351,1020,139,1021.7,9.8,6.3,1200,1.8,9.16,,,,,,1.5,1.5,2.6,-5.2,,,,,,,,,,,1.3,,
119,2013-12-02,3.8,-2.1,148,7.4,1528,,,,,,,3.4,200,627,2.8,200,631,.7,571,.4,64,1349,79.3,6.3,1017.5,1023.1,3,1020.7,1441,1021.7,9.8,.1,1200,.67,3.56,,,,,,8.1,7.1,2.4,-5.8,,,,,,,,,,,.5,,
119,2013-12-03,5.8,1.8,736,11,1234,,,,,,,6,270,1419,3.6,270,1428,1,838,1.5,41,1236,76,6.8,1016.4,1022.5,855,1019.4,1447,1020.7,9.8,6.4,1100,1.5,7.76,,,,,,3.8,3.8,3.9,-2.5,,,,,,,,,,,1,,
119,2013-12-04,3.3,-.4,504,9.1,1509,,,,,,,3.2,290,1713,2,290,1720,.6,548,2.2,61,1659,93.5,7.2,1017,1022.7,1036,1020.1,1,1021.3,9.7,3.1,1400,1.05,4.71,,,,,,3.8,3.8,2.4,-4.3,,,,,,,,,,,.4,,7.68
119,2013-12-05,5.5,1.6,102,9.8,1405,,,,,,,5.5,290,1617,3,290,1622,1.1,942,3.3,74,1408,86.5,7.8,1014.7,1021.7,1,1017,1505,1018.9,9.7,0,1300,.77,3.66,,,,,,6.9,6.9,4.4,-1.9,,,,,,,,,,,.5,,2.47
119,2013-12-06,3,-1.8,554,7.9,1313,.5,,,,,0,7.2,340,1530,4.8,360,1532,1.6,1408,-6.1,21,1401,53.4,3.9,1016.3,1022.1,2158,1018.1,32,1020.6,9.7,9.1,1200,1.9,10.85,,,,,,2.1,2.1,1.7,-5.3,,,,,,,,,,,1.3,.3,
119,2013-12-07,4.8,1.8,153,11.5,1402,4.08,,,,,.3,8.1,270,1404,4.8,290,1339,1.3,1164,.6,44,1319,75.5,6.4,1018.7,1024.4,2208,1021.7,46,1023,9.7,7,1300,1.78,8.92,,,,,,4.6,4.6,3.4,-2.4,,,,,,,,,,,1.1,,
119,2013-12-08,5.3,.3,506,10.5,1440,,,,,,,4.3,70,1755,3.1,90,1803,1.2,1065,1.9,59,1605,80.1,7,1018.5,1025.5,929,1019.6,2354,1022.8,9.7,2.3,1100,1.2,5.77,,,,,,5.4,5.4,3.1,-3.6,,,,,,,,,,,.8,4.1,
119,2013-12-09,4.5,2.6,2358,6.1,1136,14.98,,,,,16.3,7.8,290,1948,4,320,2050,1.8,1597,3,76,634,90.4,7.7,1006.8,1019.7,11,1007.1,1435,1011,9.7,0,1300,.1,.49,,,,,,10,7.3,4.3,2.1,,,,,,,,,,,.8,12.2,
119,2013-12-10,.8,-1.5,737,4.5,1407,,,,,,,7.1,340,302,4.3,320,407,2.2,1937,-4.6,47,1412,68,4.3,1010.5,1016.8,1015,1010.2,1,1014.7,9.7,8.8,1200,1.82,10.38,,,,,,3.3,1.5,1.7,-4.3,,,,,,,,,,,.9,.5,
119,2013-12-11,-.6,-3.4,2349,2.4,1307,1.4,,,,,.5,10.9,270,1400,6.6,290,1400,3.3,2811,-6.2,48,1331,67.3,3.9,1009.7,1019.1,2345,1009.3,617,1014,9.7,6.9,1200,1.72,9.25,.6,705,.6,705,.6,4.5,4.4,.5,-5.4,,,,,,,,,,,1.2,,
119,2013-12-12,-2.1,-5.9,642,2.5,1827,4.67,,,,,7.1,10.8,340,2022,6.4,340,2029,2.3,1981,-5.9,56,1153,76.4,4.1,1013.3,1020.6,2352,1012,1713,1017.6,9.7,2.8,1000,1.26,3.97,6.1,1555,6.1,1555,6.1,5.9,5.4,-.6,-7.9,,,,,,,,,,,.7,7.1,
119,2013-12-13,-5.3,-7.6,2148,-2.4,1327,.33,,,,,0,9,340,1125,5.5,340,1134,2.3,2014,-13,35,1217,55.8,2.3,1019.7,1025.5,1044,1020.5,1,1024.1,9.6,8.1,1200,1.94,10.84,,,5,1,,3.5,3.5,.2,-10.4,,,,,,,,,,,1,1.4,
119,2013-12-14,-4.3,-9.7,709,-.4,1505,8.27,,,,,2.2,4,160,1130,2.6,160,1159,1,840,-6.3,61,1127,86.4,3.9,1022.8,1030.7,2359,1024.8,119,1027.3,9.6,2,1000,.74,3.35,2.5,435,6.5,435,3.5,3.8,2.8,.3,-10.2,,,,,,,,,,,.5,.8,
119,2013-12-15,-4.4,-9.9,629,2.2,1427,,,,,,,5.5,340,1308,3.1,320,1230,1.1,957,-10.7,32,1506,66,2.7,1027.8,1034.1,2156,1030,113,1032.2,9.6,8.8,1200,1.86,10.4,,,5.5,1,,.1,0,.2,-11.6,,,,,,,,,,,.8,,
119,2013-12-16,-3.3,-8.4,317,1.7,1414,,,,,,,3.4,270,1649,2,230,1548,.7,603,-8.7,41,1306,68.9,3.2,1025.8,1033.6,1,1028.5,1537,1030.2,9.6,1.5,1100,1.07,6.34,,,4.4,1,,5.4,0,.1,-12.7,,,,,,,,,,,.7,,
119,2013-12-17,-.2,-5.5,414,5.8,1443,,,,,,,3,320,1318,1.9,320,1325,.5,460,-5.9,34,1457,68.3,4,1022.7,1029.3,418,1024.5,1652,1027.1,9.6,4.3,1200,1.58,7.59,,,4.1,1,,7.1,.6,.2,-8.6,,,,,,,,,,,.8,,
119,2013-12-18,2.8,-.6,129,7.7,1150,1.58,,,,,0,8.3,320,2127,4.7,320,2231,1.3,1110,-1.6,51,1218,74,5.4,1018.4,1025.4,1,1020.9,1639,1022.7,9.6,3.1,1100,1.32,7.07,,,3.6,1,,7.5,6.9,.3,-2.7,,,,,,,,,,,.7,2.9,
119,2013-12-19,-2.8,-5.1,2327,.2,1,12.63,,,,,4.4,8.1,320,1227,4.9,290,1236,2.4,2056,-6.7,58,1241,75.3,3.8,1016.9,1023.5,1031,1017.9,2350,1021.2,9.6,1.1,1300,1.5,3.52,6.5,957,6.5,957,8.5,9.1,8.3,.4,-5.7,,,,,,,,,,,1.5,1.5,
119,2013-12-20,-2.9,-7.3,449,1.1,1325,2.17,,,,,0,8.2,320,306,4.6,320,204,2.3,2020,-8.4,52,1223,65.9,3.3,1018.5,1025,2334,1017.8,14,1022.9,9.6,7.7,1200,1.62,9.07,0,210,6,1,0,4.8,4.8,.6,-9,,,,,,,,,,,1.1,,
119,2013-12-21,-2.5,-6.7,727,2.3,1410,,,,,,,6.3,250,1447,4.2,250,1450,1.4,1202,-7.9,44,1423,67.5,3.4,1023.2,1029.5,2329,1024.8,23,1027.5,9.6,8.1,1200,1.66,9.39,,,1.9,1,,0,0,.4,-8.8,,,,,,,,,,,.8,,
119,2013-12-22,-1.9,-8.3,755,3.2,1437,,,,,,,4.9,270,1535,3.4,270,1540,.9,785,-7.1,47,1205,69.1,3.6,1025.3,1031.4,1011,1028.5,1449,1029.7,9.6,8.1,1200,1.85,10.55,,,1.1,1,,3.5,3.5,.1,-10,,,,,,,,,,,.8,,
119,2013-12-23,-.1,-2.4,2250,3.3,1240,,,,,,,6,250,1536,4.3,250,1537,1.6,1377,-6.2,48,1235,63.8,3.9,1023.6,1029.1,957,1025.9,1450,1028,9.6,7.2,1200,1.89,9.63,,,,,,3,3,.3,-5.4,,,,,,,,,,,1.1,,
119,2013-12-24,-2.1,-7,753,4,1516,,,,,,,3.2,200,1403,2.3,70,1141,.8,668,-7.5,41,1517,68.4,3.5,1026.2,1031.8,950,1028.7,48,1030.5,9.6,8.6,1200,1.78,10.22,,,,,,0,0,-.2,-8.8,,,,,,,,,,,.9,,
119,2013-12-25,-.5,-6.7,444,5.3,1406,,,,,,,4,270,1458,2.3,250,1505,.8,707,-4.7,51,1357,75,4.3,1023.7,1031.6,21,1024.3,2400,1028,9.6,7.6,1100,1.71,9.7,,,,,,5,2.3,-.4,-8.5,,,,,,,,,,,.9,,
119,2013-12-26,0,-3.1,2311,4,1211,.67,,,,,1.3,7.4,320,2124,4.7,290,1736,1.9,1659,-3.6,60,2030,77,4.8,1016.3,1024.6,33,1017.2,1336,1020.6,9.6,1.4,1100,1.24,4.54,.2,1258,.2,1258,.2,8,7.6,0,-3.9,,,,,,,,,,,.8,1.3,
119,2013-12-27,-5.2,-7.7,756,-1.9,1354,,,,,,,7.1,270,1405,4.6,320,1018,2.9,2496,-13.7,36,1259,51.5,2.1,1017.7,1023.5,2335,1019.9,126,1022.1,9.6,8.6,1200,1.89,10.5,,,,,,.4,.4,-.7,-8.3,,,,,,,,,,,1,,
119,2013-12-28,-5.3,-9.8,708,-.6,1303,,,,,,,7.4,290,1512,4.7,290,1520,1.4,1249,-13.1,41,1453,55.1,2.3,1017.9,1023.3,1,1021.2,1410,1022.3,9.6,8.5,1200,1.87,10.78,,,,,,.6,.3,-1.7,-11,,,,,,,,,,,1.3,,
119,2013-12-29,-3,-9.2,713,2.2,1400,3,,,,,1.4,5.7,270,1418,3.6,270,1426,1,824,-6.5,43,1112,79.1,3.9,1016.9,1024,1010,1019.6,1751,1021.3,9.6,5.5,1200,1.77,8.58,2.1,1835,2.1,1835,2.1,4.3,4,-1.5,-10.3,,,,,,,,,,,1,1.4,
119,2013-12-30,.7,-5,505,7.5,1405,,,,,,,9.1,270,1304,5.8,270,1317,1.5,1324,-2.9,48,1232,79.1,5,1012.1,1019.8,1,1014.4,1439,1016.4,9.6,7.4,1100,1.52,8.38,,,2.1,1,,1.8,1.8,-.5,-8.5,,,,,,,,,,,.7,,
119,2013-12-31,3.1,-2.9,625,8.9,1342,,,,,,,10.3,270,1358,6.3,270,1358,1.9,1655,-1.6,25,1359,75,5.5,1008.6,1016,1,1009.6,1728,1012.8,9.6,7.6,1300,1.57,9.04,,,,,,2,2,-.5,-5.4,,,,,,,,,,,1.4,,
