"2010-04-09 18:30:00","SK","넥센","4","1","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100409SKWO0&gyear=2010","N/A","N/A","목동","-"
"2010-04-09 18:30:00","한화","롯데","15","14","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100409HHLT0&gyear=2010","KN-T","KNN-R","사직","-"
"2010-04-10 17:00:00","KIA","삼성","1","3","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100410HTSS0&gyear=2010","N/A","T-R","대구","-"
"2010-04-10 17:00:00","LG","두산","2","3","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100410LGOB0&gyear=2010","MS-T","K-2R","잠실","-"
"2010-04-10 17:00:00","SK","넥센","7","2","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100410SKWO0&gyear=2010","N/A","N/A","목동","-"
"2010-04-10 17:00:00","한화","롯데","9","2","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100410HHLT0&gyear=2010","KN-T
KNN-T","KNN-R","사직","-"
"2010-04-11 14:00:00","KIA","삼성","3","2","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100411HTSS0&gyear=2010","TM-T","T-R","대구","-"
"2010-04-11 14:00:00","한화","롯데","9","10","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100411HHLT0&gyear=2010","PM-T
KNN-T","KNN-R","사직","-"
"2010-04-11 17:00:00","LG","두산","8","5","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100411LGOB0&gyear=2010","MS-T","N/A","잠실","-"
"2010-04-11 17:00:00","SK","넥센","10","1","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100411SKWO0&gyear=2010","N/A","N/A","목동","-"
"2010-04-13 18:30:00","SK","한화","1","2","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100413SKHH0&gyear=2010","D-CMB","TJ-R","대전","-"
"2010-04-13 18:30:00","두산","KIA","9","8","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100413OBHT0&gyear=2010","K-CMB","N/A","무등","-"
"2010-04-13 18:30:00","롯데","넥센","9","0","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100413LTWO0&gyear=2010","MS-T","KNN-R","목동","-"
"2010-04-13 18:30:00","삼성","LG","6","0","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100413SSLG0&gyear=2010","N/A","T-R","잠실","-"
"2010-04-14 18:30:00","SK","한화","6","1","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100414SKHH0&gyear=2010","D-CMB","TJ-R","대전","-"
"2010-04-14 18:30:00","두산","KIA","-1","-1","N/A","N/A","N/A","무등","우천취소"
"2010-04-14 18:30:00","롯데","넥센","5","6","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100414LTWO0&gyear=2010","MS-T","KNN-R","목동","-"
"2010-04-14 18:30:00","삼성","LG","4","5","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100414SSLG0&gyear=2010","N/A","T-R","잠실","-"
"2010-04-15 18:30:00","SK","한화","10","3","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100415SKHH0&gyear=2010","D-CMB","TJ-R","대전","-"
"2010-04-15 18:30:00","두산","KIA","3","4","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100415OBHT0&gyear=2010","K-CMB","N/A","무등","-"
"2010-04-15 18:30:00","롯데","넥센","6","0","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100415LTWO0&gyear=2010","MS-T","KNN-R","목동","-"
"2010-04-15 18:30:00","삼성","LG","0","4","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100415SSLG0&gyear=2010","KN-T","T-R","잠실","-"
"2010-04-16 18:30:00","LG","KIA","8","4","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100416LGHT0&gyear=2010","MS-T
K-CMB","N/A","무등","-"
"2010-04-16 18:30:00","넥센","한화","4","5","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100416WOHH0&gyear=2010","D-CMB","TJ-R","청주","-"
"2010-04-16 18:30:00","롯데","두산","4","6","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100416LTOB0&gyear=2010","N/A","KNN-R","잠실","-"
"2010-04-16 18:30:00","삼성","SK","2","7","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100416SSSK0&gyear=2010","KN-T","T-R","문학","-"
"2010-04-17 17:00:00","LG","KIA","13","4","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100417LGHT0&gyear=2010","MS-T
K-CMB","N/A","무등","-"
"2010-04-17 17:00:00","넥센","한화","0","6","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100417WOHH0&gyear=2010","D-CMB","N/A","청주","-"
"2010-04-17 17:00:00","롯데","두산","3","4","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100417LTOB0&gyear=2010","N/A","S-R

KNN-R","잠실","-"
"2010-04-17 17:00:00","삼성","SK","3","4","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100417SSSK0&gyear=2010","KN-T","K-2R
T-R","문학","-"
"2010-04-18 17:00:00","LG","KIA","-1","-1","N/A","MS-T

K-CMB","N/A","무등","우천취소"
"2010-04-18 17:00:00","넥센","한화","15","0","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100418WOHH0&gyear=2010","D-CMB","N/A","청주","-"
"2010-04-18 17:00:00","롯데","두산","9","5","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100418LTOB0&gyear=2010","N/A","KNN-R","잠실","-"
"2010-04-18 17:00:00","삼성","SK","1","12","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100418SSSK0&gyear=2010","KN-T","T-R","문학","-"
"2010-04-20 18:30:00","KIA","롯데","10","3","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100420HTLT0&gyear=2010","MS-T","KNN-R","사직","-"
"2010-04-20 18:30:00","LG","넥센","6","2","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100420LGWO0&gyear=2010","KN-T","N/A","목동","-"
"2010-04-20 18:30:00","SK","두산","3","2","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100420SKOB0&gyear=2010","N/A","N/A","잠실","-"
"2010-04-20 18:30:00","한화","삼성","3","16","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100420HHSS0&gyear=2010","N/A","T-R","대구","-"
"2010-04-21 18:30:00","KIA","롯데","9","6","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100421HTLT0&gyear=2010","MS-T","KNN-R","사직","-"
"2010-04-21 18:30:00","LG","넥센","-1","-1","N/A","KN-T","N/A","목동","우천취소"
"2010-04-21 18:30:00","SK","두산","-1","-1","N/A","N/A","N/A","잠실","우천취소"
"2010-04-21 18:30:00","한화","삼성","3","8","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100421HHSS0&gyear=2010","N/A","T-R","대구","-"
"2010-04-22 18:30:00","KIA","롯데","1","4","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100422HTLT0&gyear=2010","MS-T","KNN-R","사직","-"
"2010-04-22 18:30:00","LG","넥센","3","1","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100422LGWO0&gyear=2010","KN-T","N/A","목동","-"
"2010-04-22 18:30:00","SK","두산","9","6","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100422SKOB0&gyear=2010","N/A","N/A","잠실","-"
"2010-04-22 18:30:00","한화","삼성","6","1","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100422HHSS0&gyear=2010","N/A","T-R","대구","-"
"2010-04-23 18:30:00","KIA","넥센","3","4","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100423HTWO0&gyear=2010","MS-T","N/A","목동","-"
"2010-04-23 18:30:00","두산","삼성","7","9","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100423OBSS0&gyear=2010","N/A","T-R","대구","-"
"2010-04-23 18:30:00","롯데","SK","7","9","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100423LTSK0&gyear=2010","N/A","KNN-R","문학","-"
"2010-04-23 18:30:00","한화","LG","5","0","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100423HHLG0&gyear=2010","KN-T","N/A","잠실","-"
"2010-04-24 17:00:00","KIA","넥센","1","2","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100424HTWO0&gyear=2010","MS-T","N/A","목동","-"
"2010-04-24 17:00:00","두산","삼성","3","2","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100424OBSS0&gyear=2010","N/A","T-R","대구","-"
"2010-04-24 17:00:00","롯데","SK","1","2","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100424LTSK0&gyear=2010","N/A","KNN-R","문학","-"
"2010-04-24 17:00:00","한화","LG","3","14","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100424HHLG0&gyear=2010","KN-T","N/A","잠실","-"
"2010-04-25 14:00:00","두산","삼성","8","4","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100425OBSS0&gyear=2010","T-T
TM-T","T-R","대구","-"
"2010-04-25 17:00:00","KIA","넥센","6","4","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100425HTWO0&gyear=2010","MS-T","N/A","목동","-"
"2010-04-25 17:00:00","롯데","SK","4","14","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100425LTSK0&gyear=2010","N/A","KNN-R","문학","-"
