지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
155,2015-01-18,3.4,-.9,25,8.6,1424,,,,,,,8.3,340,649,4.9,360,653,2.4,2110,-12.9,12,1409,31.3,2.5,1017.9,1028.9,1,1017.9,2356,1022.5,10.1,9.3,,,,,,,,,2.9,2.1,1.5,-5.9,,,,,,,,,,,,,
155,2015-01-19,5.9,2.4,2348,10,1420,,,,,,,13.3,290,715,5.2,270,310,2.6,2271,-6.7,27,1140,41,3.8,1017.2,1025.6,2241,1017.6,34,1021.8,10.1,8.5,,,,,,,,,.7,.6,3.4,-.3,,,,,,,,,,,,,
155,2015-01-20,3.8,-.3,718,8.9,1510,,,,,,,7.4,340,354,4.2,50,332,2,1699,-5.2,30,1403,52.9,4.2,1022.1,1028.9,1019,1025.4,1,1026.8,10.2,8.9,,,,,,,,,3.6,.8,3,-1.9,,,,,,,,,,,,,
155,2015-01-21,4.9,3.4,707,7.6,1241,10.42,,,,,7.5,3.9,50,947,2.1,360,437,1,841,-.7,48,1149,69.1,6,1017.1,1026.6,1,1017.4,2346,1021.7,10.2,.3,,,,,,,,,10,5.4,4.2,1.9,,,,,,,,,,,,,
155,2015-01-22,5.7,4.2,702,8.1,1353,1.58,,,,,0,7.1,110,1424,3.2,20,1425,1.5,1297,1.9,67,1417,77.4,7,1012.4,1019.7,2216,1015.1,543,1017,10.2,1.9,,,,,,,,,8.4,7.6,5.9,3.1,,,,,,,,,,,,,
155,2015-01-23,4.6,2,2332,8.6,1522,,,,,,,6.1,110,1455,4,140,1426,1.3,1109,-.9,46,1524,68.6,5.8,1017.3,1023.6,2307,1019.7,1,1022,10.2,7.8,,,,,,,,,2.3,2.3,4.5,-1.6,,,,,,,,,,,,,
155,2015-01-24,4.3,.1,541,9.3,1541,,,,,,,9.5,50,1127,4.9,50,1203,1.5,1338,-2.9,38,1500,61.8,5,1021,1028.4,2347,1023,117,1025.7,10.3,9.2,,,,,,,,,0,0,3.2,-4.7,,,,,,,,,,,,,
155,2015-01-25,5.8,1.5,702,9.1,1606,4.5,,,,,5,3.7,360,945,2.2,20,646,.9,800,-.2,54,1311,66.3,6.1,1020.8,1028.8,140,1021.7,2344,1025.5,10.3,2.1,,,,,,,,,7.6,3,3.8,-1.1,,,,,,,,,,,,,
155,2015-01-26,9,6,338,12.7,1537,6.42,,,,,4,6.5,20,1141,4.2,20,1140,1.3,1153,6.2,73,2212,83.4,9.5,1013.1,1021.8,15,1015.9,1535,1017.7,10.3,3.3,,,,,,,,,7,3.9,9,4.7,,,,,,,,,,,,,
155,2015-01-27,4.8,1.7,2358,8.9,1422,,,,,,,9.6,340,855,5.2,50,1148,2.7,2372,-5.4,29,1759,49.9,4.3,1016.3,1023.4,2312,1018,17,1020.9,10.3,5.7,,,,,,,,,4,.9,3.6,.2,,,,,,,,,,,,,
155,2015-01-28,1.9,-1.7,818,6.1,1442,,,,,,,12.7,70,816,6.3,50,931,2.9,2543,-10.2,27,902,41.5,3,1021.7,1029,2241,1023.1,106,1026.4,10.4,7.3,,,,,,,,,3.1,1.3,1.9,-2.1,,,,,,,,,,,,,
155,2015-01-29,3.8,1.1,210,7,1325,2.92,,,,,.4,5.4,70,1429,3,50,1433,1.4,1187,-1.1,54,1249,70.8,5.7,1021.1,1028.8,1,1022.3,2306,1025.7,10.4,0,,,,,,,,,9.1,4.9,2.7,-.9,,,,,,,,,,,,,
155,2015-01-30,3.2,-.4,2359,7.7,1355,1,,,,,0,11,320,1653,5.8,50,1148,2.6,2251,-7.9,27,1722,46.9,3.7,1018,1026.5,2345,1020.3,1430,1022.7,10.4,7.1,,,,,,,,,4.3,2.8,3.6,-2,,,,,,,,,,,,,
155,2015-01-31,.3,-3.2,737,4.8,1528,,,,,,,12.6,70,1054,6.3,50,842,3.1,2647,-15.1,12,1602,32.1,1.9,1024.8,1032.3,2310,1026.4,14,1029.6,10.4,9.6,,,,,,,,,0,0,-.2,-4.2,,,,,,,,,,,,,
155,2015-02-01,2.2,-3.2,719,8.3,1517,,,,,,,8.8,70,1155,4.9,50,1149,1.8,1544,-14.1,14,1134,31.1,2.1,1026.7,1033.1,829,1029.2,1609,1031.4,10.5,9.7,,,,,,,,,0,0,1,-6.4,,,,,,,,,,,,,
155,2015-02-02,3.5,-.6,740,9.1,1524,,,,,,,5.8,20,905,3.6,20,944,1.5,1264,-7.8,28,1250,44.5,3.5,1025.7,1032.1,1022,1028.4,1432,1030.4,10.5,7.7,,,,,,,,,1.9,0,2.8,-5.5,,,,,,,,,,,,,
155,2015-02-03,5.1,-.3,742,9.5,1413,,,,,,,7.2,140,1431,5.8,140,1434,1.6,1363,-3.8,37,1307,53.4,4.7,1023.1,1030.8,731,1024.6,2352,1027.7,10.5,7.9,,,,,,,,,3.4,2.3,3.4,-4.1,,,,,,,,,,,,,
